Date,DXY Curncy,EURUSD Curncy,XAU Curncy,SPA Index,MXWO Index,USGG10YR Index,USDCNH Curncy,INTC US Equity,AMD US Equity,NVDA US Equity,QCOM US Equity,TSM US Equity,XBTUSD Curncy,SPX Index,LG30TRUU Index,LGTRTRUU Index,LUATTRUU Index
26.11.2012,80.251,1.2972,1748.7,NA,1302.63,1.6625,6.2258,19.885,1.87,12.105,62.49,16.62,12.25,1406.29,965.79,219.83,2069.41
27.11.2012,80.402,1.2943,1742.09,NA,1299.36,1.6369,6.2255,19.93,1.88,12.155,62.26,16.83,12.2,1398.94,967.5,219.71,2070.88
28.11.2012,80.336,1.2953,1719.69,NA,1303.85,1.6284,6.223,20.09,1.96,12.26,62.65,16.9,12.35,1409.93,968.04,220.45,2073.1
29.11.2012,80.204,1.2979,1725.74,NA,1314.67,1.6147,6.2115,19.53,2.04,12.04,63.35,17.13,12.45,1415.95,972.16,220.58,2072.65
30.11.2012,80.153,1.2986,1714.98,NA,1315.49,1.6156,6.214,19.565,2.2,11.97,63.62,17.27,12.57,1416.18,974.12,220.52,2073.58
01.12.2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02.12.2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03.12.2012,79.882,1.3054,1715.96,NA,1314.3,1.6207,6.2135,19.54,2.36,11.75,63.37,17.08,12.68,1409.46,976.77,220.98,2072.37
04.12.2012,79.644,1.3094,1697.59,NA,1314.02,1.6028,6.207,19.9694,2.26,12.095,63.465,16.75,13.41,1407.05,978.87,221.6,2074.34
05.12.2012,79.774,1.3068,1693.9,NA,1315.4,1.5875,6.207,19.85,2.29,11.9602,63.63,16.96,13.38,1409.28,981.39,221.18,2075.5
06.12.2012,80.258,1.297,1699.88,NA,1319.13,1.5857,6.213,20.16,2.34,11.98,64.1982,17.05,13.3,1413.94,982.17,220.97,2076.53
07.12.2012,80.408,1.2927,1704.07,0,1320.74,1.6215,6.2105,20.155,2.36,11.955,63.86,17.03,13.5,1418.07,981.94,220.49,2072.68
08.12.2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
09.12.2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.12.2012,80.328,1.2941,1713.11,0,1321.96,1.6164,6.213,20.08,2.32,12.36,63.93,16.88,13.43,1418.55,983.57,220.38,2073.85
11.12.2012,80.061,1.3005,1709.95,0,1329.94,1.6541,6.2278,20.65,2.33,12.65,64.35,17.19,13.56,1427.84,985.98,220.7,2071.23
12.12.2012,79.815,1.3074,1711.71,0,1332.27,1.698,6.2245,20.67,2.37,12.52,63.4885,17.06,13.7,1428.48,987.67,220.47,2067.29
13.12.2012,79.928,1.3077,1697.1,0,1327.62,1.7299,6.2215,20.49,2.41,12.53,62.76,17.11,13.7,1419.45,988.77,219.9,2065.16
14.12.2012,79.58,1.3163,1696.15,0,1325.49,1.7015,6.2195,20.5267,2.3904,12.59,59.8302,16.95,13.6,1413.58,989.61,220.13,2067.04
15.12.2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16.12.2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17.12.2012,79.568,1.3164,1698.32,0,1335.2,1.7717,6.2215,20.57,2.46,12.535,62.04,16.94,13.25,1430.36,990.61,220.08,2062.33
18.12.2012,79.359,1.3229,1671.23,0,1347.92,1.817,6.2112,20.96,2.52,12.56,63.36,16.98,13.3,1446.79,992.12,219.92,2056.02
19.12.2012,79.269,1.3227,1667.18,0,1348.9,1.8014,6.2083,21.1,2.52,12.65,62.55,17.09,13.6,1435.81,993.59,220.02,2058.73
20.12.2012,79.261,1.3244,1647.92,1371.1,1351.85,1.7962,6.2115,21.0293,2.4,12.64,62.8601,17.1,13.52,1443.69,993.81,219.95,2058.61
21.12.2012,79.617,1.3188,1657.22,1356.4,1341.06,1.7623,6.2198,20.765,2.59,12.35,61.61,16.95,13.5,1430.15,992.33,220.01,2062.8
22.12.2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23.12.2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24.12.2012,79.642,1.3185,1657.84,1350.2,1338.34,1.7737,6.2198,20.64,2.48,12.25,61.9,16.93,13.38,1426.66,993.01,219.47,2061.32
25.12.2012,79.67,1.3183,1657.98,NA,1339.04,1.7737,6.2255,NA,NA,NA,NA,NA,13.35,NA,993.01,219.45,NA
26.12.2012,79.621,1.3224,1659.45,1343.9,1335.98,1.7511,6.2235,20.65,2.43,12.24,61.59,16.92,13.47,1419.83,993.42,218.81,2062.36
27.12.2012,79.62,1.3236,1664.1,1341.4,1336.3,1.7364,6.2235,20.51,2.39,12.16,61.51,16.98,13.42,1418.1,994.1,218.87,2066.88
28.12.2012,79.678,1.3216,1655.7,1314.6,1326.84,1.7009,6.224,20.23,2.28,12.1,60.6382,17.13,13.42,1402.43,994.09,218.81,2067.3
29.12.2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30.12.2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31.12.2012,79.769,1.3193,1675.35,1350.7,1338.5,1.7574,6.224,20.62,2.4,12.26,61.8596,17.16,13.51,1426.19,994.02,218.43,2064.56
01.01.2013,79.736,1.3204,1675.92,NA,1338.55,1.7574,6.224,NA,NA,NA,NA,NA,13.3,NA,NA,NA,NA
02.01.2013,79.845,1.3186,1686.89,1387.6,1367.38,1.8371,6.2055,21.38,2.53,12.72,64.75,18.1,13.28,1462.42,999.64,217.82,2056.83
03.01.2013,80.382,1.3049,1663.99,1384.1,1364.39,1.9121,6.2125,21.32,2.49,12.73,64.4483,18.09,13.4,1459.37,1000.56,216.86,2051.67
04.01.2013,80.499,1.3069,1656.1,1388.2,1370.11,1.8991,6.211,21.16,2.59,13.15,63.5,17.96,13.5,1466.47,1000.86,215.17,2050.59
05.01.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06.01.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07.01.2013,80.256,1.3117,1646.92,1386.2,1366.91,1.8974,6.2115,21.25,2.67,12.77,64.01,17.7,13.59,1461.89,1002.89,215.84,2051.85
08.01.2013,80.345,1.3081,1659.13,1382.7,1362.25,1.8683,6.2057,21.09,2.67,12.4915,63.91,17.54,13.74,1457.15,1003.07,216.38,2054.68
09.01.2013,80.557,1.3064,1657.63,1386.2,1367.15,1.8568,6.2015,21.45,2.63,12.21,64.88,17.54,13.77,1461.02,1003.77,215.87,2056.96
10.01.2013,79.738,1.3272,1675.36,1397.5,1378.48,1.8958,6.185,21.8,2.62,12.23,64.78,18.18,14.14,1472.12,1006.89,216.41,2053.91
11.01.2013,79.563,1.3343,1662.98,1397.6,1381.94,1.8677,6.1845,22,2.67,12.21,64.9,18.15,14.14,1472.05,1009.01,216.47,2055.65
12.01.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13.01.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14.01.2013,79.488,1.3382,1667.8,1394.7,1380.21,1.8448,6.1848,21.999,2.64,12.2,64.24,18.01,14.3,1470.68,1009.42,216.5,2057.04
15.01.2013,79.779,1.3306,1679.62,1395.6,1382.74,1.836,6.192,21.88,2.68,11.98,64.44,17.89,14.25,1472.34,1008.5,217.16,2059.45
16.01.2013,79.804,1.3289,1679.93,1395.9,1378.92,1.8185,6.1865,22.11,2.72,12.09,64.79,17.8,14.73,1472.63,1007.68,217.03,2059.64
17.01.2013,79.649,1.3376,1687.64,1406.1,1386.16,1.8794,6.1845,22.68,2.74,12.25,65.135,18.26,15.5,1480.94,1009.54,216.31,2055.04
18.01.2013,80.036,1.3321,1684.25,1409.3,1388.11,1.8416,6.1845,21.25,2.46,12.17,64.68,18.14,15.7,1485.98,1009.26,215.64,2057.76
19.01.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20.01.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21.01.2013,80.036,1.3313,1690.05,NA,1389.58,1.8416,6.195,NA,NA,NA,NA,NA,16.8,NA,1009.62,215.72,NA
22.01.2013,79.874,1.3322,1692.75,1419.8,1393.62,1.8417,6.1965,21.17,2.45,12.11,64.68,18.16,17.26,1492.56,1010.11,216.69,2059.43
23.01.2013,79.92,1.3318,1685.84,1420.8,1393.04,1.8241,6.1965,21.11,2.73,12.13,64.89,18.27,17.5,1494.81,1010.93,216.74,2059.29
24.01.2013,79.949,1.3377,1667.97,1422.3,1396.14,1.8498,6.204,20.95,2.79,12.19,64.4,17.81,16.9,1494.82,1012.09,215.89,2058.6
25.01.2013,79.748,1.3464,1658.65,1426.1,1405.47,1.9487,6.226,20.96,2.85,12.41,63.66,17.75,17.4,1502.96,1014.35,215.23,2049.46
26.01.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27.01.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28.01.2013,79.78,1.3456,1655.61,1427.7,1403.04,1.9613,6.234,21.05,2.82,12.61,63.67,17.52,18.72,1500.18,1014.27,214.85,2047.63
29.01.2013,79.564,1.3492,1663.8,1435.7,1410.68,1.9991,6.2195,21.28,2.74,12.34,63.45,17.76,19.53,1507.84,1012.79,215.1,2047
30.01.2013,79.281,1.3567,1677,1426,1409.47,1.992,6.212,21.37,2.65,12.32,63.53,17.8,19.7,1501.96,1011.45,215,2045.89
31.01.2013,79.207,1.3579,1663.7,1424.2,1405.47,1.9849,6.212,21.04,2.6,12.26,66.02,17.74,20.41,1498.11,1008.62,215.28,2047.89
01.02.2013,79.125,1.364,1667.4,1437.8,1416.79,2.0149,6.2105,21.355,2.6,12.37,66.73,18.07,20.5,1513.17,1009.73,214.71,2045.66
02.02.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03.02.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04.02.2013,79.554,1.3514,1674.3,1424.5,1399.68,1.9548,6.2175,21.16,2.52,12.16,65.64,17.9,20.43,1495.71,1006.35,213.95,2049.32
05.02.2013,79.488,1.3583,1672.95,1437,1405.15,1.998,6.2145,21.1784,2.6,12.44,66.95,18.18,20.6,1511.29,1005.04,213.15,2045.83
06.02.2013,79.721,1.3523,1677.57,1437.9,1408.35,1.9603,6.2175,20.99,2.6,12.34,67.18,18.04,21.18,1512.12,1005.29,213.16,2049.67
07.02.2013,80.192,1.3398,1671.4,1436.5,1401.92,1.9568,6.225,20.81,2.57,12.29,66.54,18.3,22.15,1509.39,1003,212.84,2051.07
08.02.2013,80.246,1.3365,1667.25,1443.6,1410.44,1.9499,6.2175,21,2.59,12.37,66.95,18.45,22.66,1517.93,1003.4,213.29,2050.43
09.02.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.02.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.02.2013,80.31,1.3406,1648.07,1444.3,1405.7,1.9635,6.2175,21.03,2.67,12.51,67.18,18.48,24.65,1517.01,1003.84,212.54,2051.2
12.02.2013,80.106,1.3454,1651.33,1447.4,1413.83,1.977,6.2195,21.19,2.77,12.43,65.885,18.5,25.17,1519.43,1004.71,213.2,2047.82
13.02.2013,80.091,1.3452,1642.5,1448.6,1413.81,2.0277,6.2175,21.25,2.75,12.37,65.45,18.41,24.2,1520.33,1005.55,212.61,2044.84
14.02.2013,80.458,1.3363,1634.85,1450,1411.59,1.9974,6.2195,21.23,2.75,12.73,65.53,18.57,27.22,1521.38,1005.06,212.63,2049.02
15.02.2013,80.58,1.336,1610.15,1448.9,1406.92,2.0017,6.219,21.115,2.71,12.731,65.43,18.53,27.1,1519.79,1005.7,212.16,2048.09
16.02.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17.02.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18.02.2013,80.627,1.3351,1609.78,NA,1408.46,2.0017,6.232,NA,NA,NA,NA,NA,26.95,NA,1005.76,212.02,NA
19.02.2013,80.468,1.3388,1605.05,1459.8,1419.81,2.0278,6.238,21.085,2.82,12.555,65.67,19.15,29.42,1530.94,1006.94,212.35,2046.46
20.02.2013,81.069,1.3283,1564.55,1438.9,1410.01,2.0087,6.239,20.73,2.7,12.38,65.27,18.89,29.65,1511.95,1007.69,212.03,2047.12
21.02.2013,81.461,1.319,1576.27,1430.9,1392.11,1.9766,6.2333,20.25,2.6,12.29,64.82,18.69,29.75,1502.42,1004.42,212.03,2050.78
22.02.2013,81.482,1.3194,1581.16,1444.6,1402.05,1.9619,6.235,20.42,2.61,12.52,64.94,18.9,30.25,1515.6,1004.1,211.71,2051.56
23.02.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24.02.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25.02.2013,81.67,1.3063,1593.46,1417.3,1391.22,1.8637,6.2335,20.23,2.53,12.3,64.8,18.25,30.4,1487.85,1005.95,211.74,2057.62
26.02.2013,81.87,1.3061,1613.76,1422.3,1386.06,1.8808,6.226,20.58,2.46,12.37,65.27,17.81,31.1,1496.94,1003.23,212.54,2059.13
27.02.2013,81.602,1.3139,1597.1,1445.6,1399.43,1.9014,6.226,20.93,2.53,12.6,65.64,18.18,30.9,1515.99,1004.39,212.97,2057.54
28.02.2013,81.949,1.3057,1579.61,1443.2,1405.18,1.8756,6.221,20.88,2.49,12.66,65.64,18.25,33.38,1514.68,1004.91,212.69,2058.71
01.03.2013,82.313,1.3022,1576.18,1446.5,1401.75,1.8412,6.2215,21.03,2.42,12.71,66.3,18.25,34.5,1518.2,1003.88,211.64,2061.03
02.03.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03.03.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04.03.2013,82.195,1.3026,1573.83,1455.9,1404.94,1.8755,6.221,21.27,2.4,12.655,66.63,18.14,36.15,1525.2,1005.26,212.06,2059.52
05.03.2013,82.087,1.3052,1575.5,1467.8,1420.25,1.8978,6.224,21.51,2.43,12.8,67.97,18.33,40.33,1539.79,1006.96,211.88,2058.05
06.03.2013,82.459,1.2967,1583.97,1470.5,1422.26,1.9375,6.2165,21.75,2.43,12.79,66.67,18.12,41.02,1541.46,1006.97,211.49,2054.33
07.03.2013,82.081,1.3107,1579,1473.8,1424.88,1.9965,6.2059,21.89,2.55,12.76,66.79,18.05,42,1544.26,1008.46,210.83,2049.88
08.03.2013,82.696,1.3005,1578.97,1481,1428.72,2.0427,6.205,21.58,2.56,12.82,66.65,17.91,44.18,1551.18,1007.48,209.17,2045.02
09.03.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.03.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.03.2013,82.573,1.3046,1581.6,1487.1,1434.83,2.0576,6.2035,21.69,2.59,12.695,66.7,17.72,48.4,1556.22,1008.41,209.33,2045.22
12.03.2013,82.584,1.3034,1592.8,1483.1,1433.28,2.0156,6.206,21.64,2.61,12.74,67.04,17.73,44.29,1552.48,1009.37,209.75,2048.07
13.03.2013,82.889,1.2961,1587.7,1486,1429.84,2.0209,6.211,21.655,2.6,12.74,66.755,18,46.92,1554.52,1008.89,209.42,2048.03
14.03.2013,82.606,1.3005,1590.19,1491.8,1440.21,2.0296,6.2083,21.65,2.63,12.75,66.57,18.05,47.17,1563.23,1010.15,209.52,2046.83
15.03.2013,82.261,1.3076,1592.1,1489.2,1444.48,1.9895,6.2025,21.375,2.6,12.64,64.975,17.64,46.95,1560.7,1011.92,210.92,2049.83
16.03.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17.03.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18.03.2013,82.694,1.2957,1605.49,1482.4,1430.97,1.9546,6.2073,21.26,2.65,12.55,64.56,17.24,51.6,1552.1,1009.71,210.89,2053.31
19.03.2013,82.989,1.2882,1612.87,1478.3,1426.75,1.9017,6.2135,21.14,2.67,12.47,64.72,17.08,59.14,1548.34,1008.64,210.84,2057.49
20.03.2013,82.779,1.2933,1606.92,1485.3,1434.35,1.9581,6.2063,21.18,2.75,12.62,65.74,17.25,64.49,1558.71,1009.62,210.65,2055.06
21.03.2013,82.74,1.2899,1614.85,1475.3,1426.66,1.9112,6.2055,21.04,2.64,12.42,65.35,16.89,70.85,1545.8,1009.27,211.13,2055.72
22.03.2013,82.376,1.2989,1608.55,1488.2,1432.33,1.925,6.2035,21.33,2.54,12.48,65.92,17.07,69.87,1556.89,1010.05,212.08,2056.8
23.03.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24.03.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25.03.2013,82.828,1.2853,1605.3,1483.3,1426.71,1.9198,6.2045,21.15,2.51,12.41,65.67,16.95,73.6,1551.69,1009.2,211.75,2057.1
26.03.2013,82.881,1.2861,1600.05,1493.6,1432.64,1.9094,6.2045,21.765,2.54,12.5,66.62,17.07,78.5,1563.77,1008.61,211.73,2058.18
27.03.2013,83.221,1.278,1605.27,1493.1,1428.95,1.8454,6.2107,21.83,2.55,12.65,66.68,17.17,88.92,1562.85,1006.5,211.38,2061.95
28.03.2013,82.996,1.2816,1596.97,1498.9,1434.62,1.8487,6.208,21.835,2.55,12.83,66.94,17.19,86.18,1569.19,1007.76,212.05,2060.73
29.03.2013,82.976,1.2819,1597.5,NA,1434.51,1.8486,6.2045,NA,NA,NA,NA,NA,90.5,NA,1007.76,212.01,2060.73
30.03.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31.03.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
01.04.2013,82.733,1.2849,1599.52,1492.1,1428.04,1.8314,6.203,21.43,2.44,12.41,66,17.08,102,1562.17,1008.16,212.55,2062.85
02.04.2013,82.924,1.282,1575.89,1500.6,1435.41,1.859,6.1935,21.455,2.39,12.275,66.255,17.11,132,1570.25,1008.76,212.37,2061.3
03.04.2013,82.718,1.285,1557.9,1484.6,1425.59,1.8106,6.1953,21.05,2.32,12.126,65.97,16.74,131.79,1553.69,1010.01,213.1,2065.67
04.04.2013,82.677,1.2936,1554.8,1490.5,1422.22,1.7625,6.2004,21.135,2.33,12.245,65.81,16.83,136,1559.98,1010.92,212.01,2070.9
05.04.2013,82.496,1.2991,1581.25,1481.9,1419.11,1.7128,6.199,20.94,2.29,12.46,65.16,16.73,142.5,1553.28,1013.89,213.08,2077.14
06.04.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07.04.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08.04.2013,82.752,1.3009,1573.47,1495.2,1426.45,1.746,6.1978,21.09,2.59,12.43,65.86,16.84,191.73,1563.07,1015.81,211.73,2074.14
09.04.2013,82.309,1.3083,1585.35,1499.2,1433.01,1.7502,6.1908,21.75,2.63,12.63,65.96,16.95,234.25,1568.61,1017.86,211.56,2072.74
10.04.2013,82.532,1.307,1558.42,1518.9,1452.41,1.8034,6.1848,22.26,2.61,12.83,67.285,17.19,181.69,1587.73,1019.99,210.87,2067.7
11.04.2013,82.247,1.3099,1561.5,1523.9,1462.82,1.7887,6.1843,21.825,2.52,12.77,67.03,17.34,99.62,1593.37,1022.45,211.1,2068.81
12.04.2013,82.311,1.3113,1482.75,1518.1,1456.54,1.7208,6.1855,21.675,2.48,13.09,66.68,17.31,110,1588.85,1022.6,211.4,2074.37
13.04.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14.04.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15.04.2013,82.417,1.3036,1348.21,1479.6,1431.09,1.6798,6.1965,21.38,2.4,12.82,65.49,16.89,91,1552.36,1021.57,211.67,2076.63
16.04.2013,81.749,1.3177,1367.36,1504.8,1438.81,1.7224,6.1852,21.915,2.44,12.96,65.81,17.24,75.6,1574.57,1020.6,212.06,2074.96
17.04.2013,82.684,1.3032,1376.25,1482.3,1420.7,1.695,6.1768,21.93,2.4,12.785,64.23,17.08,91.98,1552.01,1018.68,211.78,2076.34
18.04.2013,82.559,1.3051,1390.5,1470.2,1413.72,1.6847,6.1758,22.24,2.51,12.54,63.64,17.94,126.5,1541.61,1019.45,211.89,2077.63
19.04.2013,82.714,1.3052,1403.79,1483.8,1422.25,1.7049,6.1797,22.44,2.47,12.57,63.93,18.8,118,1555.25,1019.97,211.38,2076.01
20.04.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21.04.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22.04.2013,82.676,1.3066,1426.45,1492.1,1427.08,1.6929,6.1798,22.88,2.46,12.59,64.58,18.5,127.9,1562.5,1020.47,211.21,2077.03
23.04.2013,83.048,1.2996,1413,1509.9,1443.86,1.7065,6.1793,23.375,2.53,12.92,65.35,18.28,145.38,1578.78,1021.9,211.34,2076.64
24.04.2013,83.048,1.3015,1431.99,1510.4,1450.79,1.7047,6.1713,23.66,2.61,13.36,66,18.44,156.01,1578.79,1023.33,211.14,2077.04
25.04.2013,82.744,1.3011,1467.9,1518,1459.26,1.708,6.1668,23.38,2.68,13.47,62.44,18.69,129.78,1585.16,1024.92,211.3,2075.93
26.04.2013,82.502,1.303,1461.92,1512.8,1457.8,1.6633,6.1668,23.4,2.64,13.41,61.52,18.53,136.8,1582.24,1026.28,212.76,2080.1
27.04.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28.04.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29.04.2013,82.147,1.3099,1475.84,1524.5,1468.44,1.6701,6.1608,23.76,2.68,13.57,61.61,18.83,144.5,1593.61,1029.6,213.15,2079.69
30.04.2013,81.746,1.3168,1476.71,1528.5,1476.14,1.6717,6.163,23.95,2.82,13.77,61.6,19.08,133.75,1597.57,1032.95,214.2,2079.05
01.05.2013,81.484,1.318,1457.64,1513.6,1466.53,1.629,6.1627,23.99,3.22,13.65,61.92,19.11,118.74,1582.7,1034.71,214.44,2082.62
02.05.2013,82.224,1.3065,1467.07,1528.7,1469.72,1.6255,6.1602,24.11,3.41,13.81,62.89,19.53,95.46,1597.59,1034.78,213.85,2083.38
03.05.2013,82.125,1.3114,1470.75,1544.9,1482.46,1.7382,6.155,23.96,3.6,13.87,63.77,19.41,101.72,1614.42,1037.49,212.95,2073.08
04.05.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05.05.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06.05.2013,82.315,1.3076,1469.46,1549.8,1481.85,1.7588,6.1765,23.91,3.61,13.83,63.86,19.55,109.49,1617.5,1038.29,212.31,2071.03
07.05.2013,82.253,1.3079,1452.7,1557,1492.06,1.7778,6.1566,24.15,3.54,13.65,63.97,19.47,111.01,1625.96,1039.5601,212.18,2070
08.05.2013,81.896,1.3153,1473.94,1565.2,1503.66,1.7665,6.1368,24.25,3.83,13.899,64.12,20.21,111.9,1632.69,1041.5,213.08,2071.81
09.05.2013,82.793,1.3043,1458.15,1561.2,1495.74,1.8109,6.1429,24.36,3.86,13.91,64.11,20.21,112.5,1626.67,1040.6899,212.15,2070.67
10.05.2013,83.143,1.2989,1448.55,1566.2,1495.84,1.8973,6.1515,24.5,3.95,14.54,64.64,20.17,114.1,1633.7,1037.34,208.83,2063.13
11.05.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.05.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13.05.2013,83.277,1.2975,1430.59,1567.3,1497.4,1.9199,6.1444,24.08,4.17,14.24,64.815,19.93,118.29,1633.77,1035.42,208.53,2061.76
14.05.2013,83.595,1.292,1425.46,1584.7,1505.97,1.974,6.143,23.84,4.26,14.45,65.32,19.89,113,1650.34,1033.99,207.83,2059.11
15.05.2013,83.83,1.2887,1393.03,1591.2,1510.87,1.9347,6.1445,24.2,4.38,14.695,65.54,19.8,114.2,1658.78,1032,206.76,2060.02
16.05.2013,83.588,1.2882,1385.97,1585.2,1508.02,1.8809,6.1449,23.94,3.83,14.63,65.64,19.45,117.49,1650.47,1033.51,207.92,2066.48
17.05.2013,84.252,1.2839,1359.5,1600.1,1512.98,1.9506,6.1445,24.04,4.07,14.87,66.61,19.51,123.13,1667.47,1032.52,206.67,2059.49
18.05.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19.05.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20.05.2013,83.736,1.2882,1393.85,1601.7,1518.41,1.9647,6.1348,24.08,4.1,14.84,66.1,19.37,122.4,1666.29,1034.11,206.86,2059.01
21.05.2013,83.864,1.2906,1376.29,1602.7,1520.64,1.9263,6.1325,24.15,4.02,14.92,65.76,19.23,123.1,1669.16,1034.24,206.58,2060.79
22.05.2013,84.352,1.2858,1370.27,1592.7,1512.9,2.0395,6.1345,24.07,3.96,14.4,65.23,18.89,124.2,1655.35,1034.4,205.81,2054.62
23.05.2013,83.8,1.2934,1391.05,1587.2,1493.44,2.0157,6.1301,24.05,4.01,14.63,63.91,18.75,126.56,1650.51,1031.47,206.98,2055.13
24.05.2013,83.7,1.2932,1386.64,1587.8,1492.74,2.0081,6.1235,23.923,4.05,14.54,64.26,18.86,132,1649.6,1031.02,207.27,2056.15
25.05.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26.05.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27.05.2013,83.7,1.2931,1394.78,NA,1489.58,2.0081,6.1157,NA,NA,NA,NA,NA,127.81,NA,1031.02,207.41,NA
